VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
5YJSA1H13E,Pierce,Gig Harbor,WA,98332,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,26,112459756,POINT (-122.58964 47.34235),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072509
5YJSA1DNXD,Douglas,East Wenatchee,WA,98802,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,12,143568988,POINT (-120.29473 47.41515),PUD NO 1 OF DOUGLAS COUNTY,53017950300
KNDJX3AE0H,Kittitas,Snoqualmie Pass,WA,98068,2017,KIA,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,32250,13,119635456,POINT (-121.41203 47.41873),PUGET SOUND ENERGY INC,53037975101
WMZYU7C54K,King,Redmond,WA,98052,2019,MINI,COUNTRYMAN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,12,36900,48,101253897,POINT (-122.13158 47.67858),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032330
5YJSA1H16E,Snohomish,Edmonds,WA,98026,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,21,105327239,POINT (-122.31768 47.87166),PUGET SOUND ENERGY INC,53061050300
KNDJX3AE0G,Whatcom,Bellingham,WA,98225,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,40,3376096,POINT (-122.47107 48.75245),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073001102
5YJSA1CP3C,Snohomish,Marysville,WA,98270,2012,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,265,59900,44,113322436,POINT (-122.1769 48.06114),PUGET SOUND ENERGY INC,53061052708
5YJSA1CP4D,King,Seattle,WA,98109,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,36,110985717,POINT (-122.35022 47.63824),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006703
KNDJX3AE3J,King,Kent,WA,98042,2018,KIA,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,111,33950,47,314283378,POINT (-122.09124 47.33778),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032006
KNDJX3AE6G,Snohomish,Brier,WA,98036,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,1,227780717,POINT (-122.29245 47.82557),PUGET SOUND ENERGY INC,53061051913
YV4BR0DM2J,Clark,Vancouver,WA,98664,2018,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,49,169502154,POINT (-122.59219 45.62158),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011043100
5YJSA1DP5C,Clark,Vancouver,WA,98661,2012,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,265,59900,49,1206782,POINT (-122.62934 45.63201),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041105
5YJSA1DP6D,King,Auburn,WA,98001,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,47,189190249,POINT (-122.23035 47.3074),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029804
5YJSA1CN7D,King,Yarrow Point,WA,98004,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,48,189453813,POINT (-122.1872 47.61001),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024100
5YJSA1CG0D,Kittitas,Cle Elum,WA,98922,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,13,257651950,POINT (-120.93943 47.195),PUGET SOUND ENERGY INC,53037975101
KNDJX3AE3G,Pierce,Tacoma,WA,98406,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,27,140345614,POINT (-122.52082 47.26887),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053060906
LYVBR0DM5K,King,Sammamish,WA,98029,2019,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,5,217162172,POINT (-122.00292 47.54748),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032211
2C4RC1N72K,Chelan,Chelan,WA,98816,2019,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,39995,12,144933561,POINT (-120.01454 47.83985),PUD NO 1 OF CHELAN COUNTY,53007960302
5YJSA1H10E,King,Sammamish,WA,98075,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,41,8062267,POINT (-122.03539 47.61344),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032211
KNDJP3AE8G,Snohomish,Lynnwood,WA,98036,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,32,303448575,POINT (-122.29245 47.82557),PUGET SOUND ENERGY INC,53061051702
5YJSA1CP0D,Franklin,Pasco,WA,99301,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,16,272716510,POINT (-119.09467 46.23542),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF FRANKLIN COUNTY,53021020102
WBAJA9C55K,Clark,Battle Ground,WA,98604,2019,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,53400,18,261504624,POINT (-122.5331 45.78092),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040415
5YJSA1S12E,Pierce,Tacoma,WA,98444,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,29,233530650,POINT (-122.43828 47.15258),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||LAKEVIEW LIGHT & POWER|PENINSULA LIGHT COMPANY,53053071704
WBAJB1C50J,King,Clyde Hill,WA,98004,2018,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,54950,48,216641470,POINT (-122.1872 47.61001),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024100
5YJSA1H24E,King,Redmond,WA,98053,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,45,259896024,POINT (-122.03287 47.68555),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032327
5YJSA1DP9D,King,Seattle,WA,98144,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,37,250228275,POINT (-122.30866 47.57874),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009400
5YJSA1CP6D,Snohomish,Edmonds,WA,98020,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,21,187876125,POINT (-122.37689 47.81116),PUGET SOUND ENERGY INC,53061050403
KNDJX3AE5G,Whatcom,Blaine,WA,98230,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,42,133089764,POINT (-122.74888 48.99404),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010405
5YJSA1BG3D,Thurston,Lacey,WA,98503,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,22,157838474,POINT (-122.82324 47.04437),PUGET SOUND ENERGY INC,53067011300
5YJSA1CN0D,King,Bellevue,WA,98004,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,48,229951186,POINT (-122.1872 47.61001),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024001
5YJSA1CG8D,San Juan,Friday Harbor,WA,98250,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,40,211225339,POINT (-123.01648 48.53448),BONNEVILLE POWER ADMINISTRATION||ORCAS POWER & LIGHT COOP,53055960301
WBAJB1C59J,Skagit,Burlington,WA,98233,2018,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,54950,40,196420199,POINT (-122.33029 48.46846),PUGET SOUND ENERGY INC,53057950802
KNDJX3AE4G,Snohomish,Everett,WA,98203,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,38,310983375,POINT (-122.23019 47.94949),PUGET SOUND ENERGY INC,53061040900
KNDJP3AE1G,Spokane,Spokane Valley,WA,99206,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,4,184902812,POINT (-117.24549 47.6534),BONNEVILLE POWER ADMINISTRATION||VERA IRRIGATION DISTRICT #15,53063012402
5YJSA1DN6D,King,Kirkland,WA,98033,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,48,179189076,POINT (-122.2066 47.67887),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022501
WBA8E1C53G,Kitsap,Bainbridge Island,WA,98110,2016,BMW,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,43700,23,249324974,POINT (-122.521 47.62728),PUGET SOUND ENERGY INC,53035090901
5YJSA1CN6D,Whatcom,Lynden,WA,98264,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,42,149417733,POINT (-122.45079 48.9429),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010301
YV4BR0DM0J,Pierce,University Place,WA,98467,2018,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,28,237668490,POINT (-122.54045 47.20742),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072315
5YJSA1CN4C,Thurston,Olympia,WA,98513,2012,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,265,59900,2,112602668,POINT (-122.81754 46.98876),PUGET SOUND ENERGY INC,53067012320
2C4RC1N79K,Snohomish,Edmonds,WA,98026,2019,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,39995,21,200628942,POINT (-122.31768 47.87166),PUGET SOUND ENERGY INC,53061050300
5YJSA1DP0C,Pierce,Lakewood,WA,98498,2012,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,265,59900,28,252318377,POINT (-122.54764 47.17669),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072105
YV4BR0PM2J,Snohomish,Monroe,WA,98272,2018,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,64950,39,142127569,POINT (-121.98087 47.8526),BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53061052207
WMZYU7C51K,Island,Camano Island,WA,98282,2019,MINI,COUNTRYMAN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,12,36900,10,203592875,POINT (-122.40049 48.23986),BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53029971600
WMZYU7C45J,King,Seattle,WA,98126,2018,MINI,COUNTRYMAN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,12,36800,34,133357157,POINT (-122.36893 47.54701),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010702
5YJSA1H17E,Pierce,Gig Harbor,WA,98335,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,26,164460404,POINT (-122.58009 47.328),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072409
LYVBR0DL5J,Pierce,Gig Harbor,WA,98335,2018,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,26,273781651,POINT (-122.58009 47.328),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072406
5YJSA1CN7D,King,Redmond,WA,98053,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,45,116046017,POINT (-122.03287 47.68555),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032328
5YJSA1DN3D,Snohomish,Everett,WA,98203,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,38,193785231,POINT (-122.23019 47.94949),PUGET SOUND ENERGY INC,53061041201
WBAJB1C51J,Clallam,Port Angeles,WA,98362,2018,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,54950,24,250001363,POINT (-123.43112 48.11892),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLALLAM COUNTY,53009001600
KNDJX3AE3H,Pierce,Lakebay,WA,98349,2017,KIA,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,32250,26,349858204,POINT (-122.75493 47.25035),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072603
2C4RC1N73K,Whatcom,Ferndale,WA,98248,2019,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,39995,42,477495490,POINT (-122.5945 48.84787),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010503
WBAJB1C54J,Whatcom,Bellingham,WA,98229,2018,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,54950,40,253135809,POINT (-122.45486 48.7449),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000904
KNDJX3AE4G,San Juan,Olga,WA,98279,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,40,190123195,POINT (-122.8357 48.62356),BONNEVILLE POWER ADMINISTRATION||ORCAS POWER & LIGHT COOP,53055960101
JF2GTDNC4K,Douglas,East Wenatchee,WA,98802,2019,SUBARU,CROSSTREK,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,34995,12,258100902,POINT (-120.29473 47.41515),PUD NO 1 OF DOUGLAS COUNTY,53017950800
WMZYU7C51K,King,Seattle,WA,98107,2019,MINI,COUNTRYMAN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,12,36900,36,336158399,POINT (-122.38591 47.67597),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004702
LREKK5RX9J,Pierce,Roy,WA,98580,2018,CADILLAC,CT6,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,31,75095,2,122101493,POINT (-122.54332 47.00328),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053073005
5YJSA1CP8C,Spokane,Spokane,WA,99208,2012,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,265,59900,6,478208314,POINT (-117.45005 47.7333),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063010604
5YJSA1DN2D,King,Bellevue,WA,98008,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,48,141552869,POINT (-122.11867 47.63131),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023100
WBAJA9C56J,King,Duvall,WA,98019,2018,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,52650,45,464801165,POINT (-121.98609 47.74068),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032402
WMZYU7C55K,King,Seattle,WA,98117,2019,MINI,COUNTRYMAN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,12,36900,36,477216624,POINT (-122.38418 47.70044),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003302
5YJSA1H22E,King,Bellevue,WA,98004,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,48,271382429,POINT (-122.1872 47.61001),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023806
YH4K14AA0C,Kitsap,Bainbridge Island,WA,98110,2012,FISKER,KARMA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,102000,23,196625971,POINT (-122.521 47.62728),PUGET SOUND ENERGY INC,53035091002
YH4K14AA0C,Snohomish,Lynnwood,WA,98087,2012,FISKER,KARMA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,102000,21,236483782,POINT (-122.27981 47.85727),PUGET SOUND ENERGY INC,53061041703
KNDJX3AEXG,King,Maple Valley,WA,98045,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,5,103551605,POINT (-121.7831 47.49348),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032003
WBA8E1C35H,Mason,Shelton,WA,98584,2017,BMW,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,44100,35,258978331,POINT (-123.10565 47.21248),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PUD NO 3 OF MASON COUNTY,53045960600
WBAJA9C54J,Pierce,Gig Harbor,WA,98332,2018,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,52650,26,135220172,POINT (-122.58964 47.34235),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072504
YV4BR0PL7J,King,Seattle,WA,98115,2018,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,64950,46,111816855,POINT (-122.31676 47.68156),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033002200
5YJSA1AG4D,Klickitat,Bingen,WA,98605,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,14,183219767,POINT (-121.46623 45.71513),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF KLICKITAT COUNTY,53039950302
5YJRE1A12A,King,Issaquah,WA,98027,2010,TESLA,ROADSTER,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,245,110950,5,247358450,POINT (-122.03439 47.5301),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032604
WBAJB1C5XJ,Snohomish,Bothell,WA,98021,2018,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,54950,1,349881675,POINT (-122.18384 47.8031),PUGET SOUND ENERGY INC,53061051938
5YJSA1AG7D,Snohomish,Granite Falls,WA,98252,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,39,157306103,POINT (-121.96931 48.08157),PUGET SOUND ENERGY INC,53061053604
WMZYU7C56K,King,Seattle,WA,98115,2019,MINI,COUNTRYMAN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,12,36900,46,474559977,POINT (-122.31676 47.68156),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033004000
5YJSA1AC9D,Pierce,University Place,WA,98467,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,28,156630246,POINT (-122.54045 47.20742),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072313
KNDJX3AE0J,San Juan,Eastsound,WA,98245,2018,KIA,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,111,33950,40,259551015,POINT (-122.91109 48.69389),BONNEVILLE POWER ADMINISTRATION||ORCAS POWER & LIGHT COOP,53055960103
KNDJX3AE2G,Snohomish,Woodinville,WA,98072,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,1,348325834,POINT (-122.15545 47.75448),PUGET SOUND ENERGY INC,53061051912
5YJSA1H20E,Kittitas,Ellensburg,WA,98926,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,13,265493154,POINT (-120.54872 46.99703),PUGET SOUND ENERGY INC,53037975700
2C4RC1N73K,Whatcom,Blaine,WA,98230,2019,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,39995,42,475515169,POINT (-122.74888 48.99404),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010411
KNDJP3AE8G,Pierce,Spanaway,WA,98387,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,29,114690691,POINT (-122.41046 47.06512),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053071403
5YJSA1H1XE,Wahkiakum,Cathlamet,WA,98612,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,19,183737921,POINT (-123.38663 46.20785),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF WAHKIAKUM COUNTY,53069950100
KNDJX3AE9G,Snohomish,Woodinville,WA,98072,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,1,270658314,POINT (-122.15545 47.75448),PUGET SOUND ENERGY INC,53061051912
WBA8E1C56J,King,Black Diamond,WA,98010,2018,BMW,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,45600,5,195096002,POINT (-122.00143 47.30893),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031603
5YJSA1H11E,Spokane,Spokane,WA,99217,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,4,236482424,POINT (-117.35757 47.68465),BONNEVILLE POWER ADMINISTRATION||VERA IRRIGATION DISTRICT #15,53063011302
5YJSA1H11E,Whatcom,Ferndale,WA,98248,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,42,113746132,POINT (-122.5945 48.84787),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010407
LYVBR0DL0J,Spokane,Spokane Valley,WA,99206,2018,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,4,157356594,POINT (-117.24549 47.6534),BONNEVILLE POWER ADMINISTRATION||VERA IRRIGATION DISTRICT #15,53063011702
2C4RC1L72K,Pierce,Fife,WA,98424,2019,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,39995,25,347620948,POINT (-122.35686 47.23679),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053940013
YV4BR0DLXJ,Island,Oak Harbor,WA,98277,2018,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,10,349492958,POINT (-122.64682 48.29077),PUGET SOUND ENERGY INC,53029970300
5YJSA1H26E,Spokane,Colbert,WA,99005,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,7,131950381,POINT (-117.35414 47.83743),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063010305
KNDJX3AE1G,Pierce,Puyallup,WA,98372,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,25,226731739,POINT (-122.28718 47.19047),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053940010
KNDJX3AE1G,King,Redmond,WA,98052,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,48,178900389,POINT (-122.13158 47.67858),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022902
5YJSA1CP4D,Kittitas,Cle Elum,WA,98922,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,13,229292157,POINT (-120.93943 47.195),PUGET SOUND ENERGY INC,53037975101
WBA8E1C36H,Pierce,Spanaway,WA,98387,2017,BMW,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,44100,29,268549977,POINT (-122.41046 47.06512),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053071409
JF2GTDNC2K,Kittitas,Ellensburg,WA,98926,2019,SUBARU,CROSSTREK,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,34995,13,282735911,POINT (-120.54872 46.99703),BONNEVILLE POWER ADMINISTRATION||CITY OF ELLENSBURG - (WA),53037975600
